,File,nhours,ssc,tad,nll,ssc_centroids,tad_centroids
53,trace_ISMER_20150605_spot081_drift.yml,597,0.8571791513352752,29.83485068565753,1.9827097643399247,0.8058207567573672,40.563466626625726
54,trace_ISMER_20150610_spot050_drift.yml,207,0.8054325080491266,19.404484229963384,1.867142480949393,0.6720175768666055,32.71013926110571
55,trace_ISMER_20150611_spot024_drift.yml,169,0.7728212028441681,14.85938900636042,1.8535310316095526,0.8049269542490742,12.759404961019436
56,trace_ISMER_20150611_spot045_drift.yml,428,0.6038040996651676,53.93627599376708,1.9187345221648646,0.5393652141675651,62.7086875961894
57,trace_ISMER_20150612_spot025_drift.yml,160,0.5695238110086216,19.22161576938549,1.8522544878774447,0.6830746092245692,14.151347379563628
58,trace_ISMER_20150612_spot027_drift.yml,54,0.09685562270930992,26.852606271476695,1.8749129824225306,0.09707636268007902,26.846043153029093
59,trace_ISMER_20150613_spot030_drift.yml,968,0.7202081721822946,64.25656700528876,2.0357104623435256,0.7422380735038657,59.19721326565157
60,trace_ISMER_20150614_spot039_drift.yml,195,0.809757772498405,18.44970966876943,1.856256464117716,0.798718281197782,19.520320605480066
61,trace_ISMER_20150615_spot078_drift.yml,260,0.6069530313515532,47.64750616286683,1.894716801787812,0.6546766948245037,41.86215802174977
62,trace_ISMER_20150615_spot079_drift.yml,307,0.6302395888006502,53.76869571128824,1.9072230090321634,0.6727496388808463,47.58709844396645
63,trace_ISMER_20150616_spot023_drift.yml,65,0.2428281230300472,36.16983434754489,1.9234954667792767,0.2357550936299041,36.50771047517165
64,trace_ISMER_20150616_spot043_drift.yml,289,0.8112450365449666,24.071795889998157,1.8685652667895483,0.8008493048680423,25.397556688408763
65,trace_ISMER_20150619_spot032_drift.yml,178,0.809246766683541,14.400633159265826,1.8504051276854652,0.8131368037678703,14.106960564293706
66,trace_ISMER_20150619_spot033_drift.yml,849,0.7749508060919379,62.65381185226291,2.2769224755669097,0.6869266253542584,87.15978924599304
67,trace_ISMER_20150619_spot042_drift.yml,497,0.8899555434724167,16.128484427335305,1.8934010196770645,0.8687159238940972,19.24143426979815
68,trace_ISMER_20150624_spot043_drift.yml,99,0.01019637101512505,40.15031184162618,1.870904596921962,0.0,40.753949804269766
69,trace_ISMER_20150626_spot230_drift.yml,673,0.4710384271154555,91.20049368808962,2.245846664921722,0.5033961744250208,85.62155812728109
70,trace_ISMER_20150723_spot086_drift.yml,230,0.1646336979027826,66.67481039308456,2.111842701342719,0.33914925344706714,52.74584109261491
71,trace_ISMER_20150805_spot700_drift.yml,220,0.4097587641558278,53.667917969460525,1.9116030599810945,0.5734309312838901,38.78596139665391
72,trace_ISMER_20150805_spot704_drift.yml,36,0.5531563401320354,10.537222278403656,1.8463366097183531,0.5522988673045621,10.557442732652568
73,trace_ISMER_20150805_spot720_drift.yml,127,0.05131266069317042,51.18568994064261,1.9062132618524503,0.34965571016302754,35.08882199122127
74,trace_ISMER_20150809_spot046_drift.yml,96,0.44250269332409264,36.73845516212158,1.8965485600813068,0.4329932252713792,37.36511857643175
75,trace_ISMER_20150809_spot048_drift.yml,845,0.7418601721531501,28.35173583896641,1.8586642610807613,0.7422825699616599,28.305343497320745
